title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,term
Wicker Chair,Holy Roller Novocaine,Kings Of Leon,187.92444,0.845768866449,0.788805935162,2003,acoustic
Knocked Up,Sex On Fire,Kings Of Leon,466.65098,0.845768866449,0.788805935162,2007,acoustic
Genius,Youth & Young Manhood,Kings Of Leon,168.82893,0.845768866449,0.788805935162,2003,acoustic
God's Will,Martina,Martina McBride,349.33506,0.61487093392,0.628246419191,2003,acoustic
Thanks A Lot,Timeless,Martina McBride,155.97669,0.61487093392,0.628246419191,2005,acoustic
I Can't Stop Loving You,Timeless,Martina McBride,261.95546,0.61487093392,0.628246419191,2005,acoustic
Pick Me Up On Your Way Down,Timeless,Martina McBride,160.62649,0.61487093392,0.628246419191,2005,acoustic
This Love,Call And Response: The Remix Album,Maroon 5,177.52771,0.905477001362,0.84338027443,2002,acoustic
She Will Be Loved,Call And Response: The Remix Album,Maroon 5,261.61587,0.905477001362,0.84338027443,2002,acoustic
Harder To Breathe,Songs About Jane,Maroon 5,173.66159,0.905477001362,0.84338027443,2002,acoustic
Through With You,Songs About Jane,Maroon 5,181.52444,0.905477001362,0.84338027443,2002,acoustic
Sweetest Goodbye,Songs About Jane,Maroon 5,270.70649,0.905477001362,0.84338027443,2002,acoustic
I Did it for You,David Cook,David Cook,229.45914,0.862099766579,0.530772085241,2008,acoustic
In the Underworld,Kurbads,Skyforger,252.81261,0.5964677446,0.377397659063,2010,acoustic
Sfm,Rooty,Basement Jaxx,161.85424,0.803619261844,0.531213286805,2001,acoustic
Twerk (feat. Yo Majesty),Scars,Basement Jaxx,210.20689,0.803619261844,0.531213286805,2009,acoustic
Inside Job,Pearl Jam,Pearl Jam,428.56444,0.814448110417,0.607971809563,2006,acoustic
You Are,Riot Act,Pearl Jam,268.69506,0.814448110417,0.607971809563,2002,acoustic
I denna ljuva sommartid,Folk Songs,Sofia Karlsson,340.21832,0.566661657956,0.418356680774,2002,acoustic
Blåsut,Söder Om Kärleken,Sofia Karlsson,165.69424,0.566661657956,0.418356680774,2009,acoustic
Andra sidan,Söder Om Kärleken,Sofia Karlsson,172.93016,0.566661657956,0.418356680774,2009,acoustic
Pass Me Not (LP Version),Hymns Of Worship,Fernando Ortega,130.76853,0.582129294515,0.439880512826,2003,acoustic
Bury Your Head,Saosin EP,Saosin,212.29669,0.755077151072,0.563763752282,2005,acoustic
Bury Your Head (Acoustic),Saosin EP,Saosin,254.27546,0.755077151072,0.563763752282,2005,acoustic
I'm On The Run,Peas And Collards,JennyAnyKind,326.79138,0.360031166464,0.296268954311,2003,acoustic
La Muneca de Alcazar,Buongiorno Tristezza,Quadro Nuevo,232.9073,0.530022310125,0.409244638616,2002,acoustic
Allez_ Glissez!,Luna Rossa,Quadro Nuevo,215.30077,0.530022310125,0.409244638616,2002,acoustic
Nature Boy,Luna Rossa,Quadro Nuevo,133.98159,0.530022310125,0.409244638616,2002,acoustic
Swing Vagabond,Tango Bitter Sweet,Quadro Nuevo,272.92689,0.530022310125,0.409244638616,2006,acoustic
Fake Plastic Trees (Acoustic Version),Fake Plastic Trees,Radiohead,281.12934,0.899934952232,0.675887011418,2009,acoustic
15 Step,In Rainbows,Radiohead,237.21751,0.899934952232,0.683658060202,2007,acoustic
You (Demo),Pablo Honey (Collector's Edition),Radiohead,204.06812,0.899934952232,0.604666876351,2009,acoustic
Fast-Track,Pyramid Song,Radiohead,197.45914,0.899934952232,0.683658060202,2001,acoustic
Everything In Its Right Place,The Best Of,Radiohead,249.93914,0.899934952232,0.675887011418,2000,acoustic
2 + 2 = 5,The Best Of,Radiohead,198.47791,0.899934952232,0.604666876351,2003,acoustic
I Got Stripes (Live),The Legend,Johnny Cash,112.95302,0.817256292502,0.735208877747,2006,acoustic
Gaffo's Ball,The Galway Girl - The Best Of Sharon Shannon,Sharon Shannon,191.92118,0.585161206739,0.367071449289,2007,acoustic
The Traffic Jam,Mind Control,Stephen Marley / Damian Marley,247.17016,0.724813067812,0.477178833837,2006,acoustic
The Mission,Mind Control,Stephen Marley / Damian Marley,273.89342,0.724813067812,0.477178833837,2008,acoustic
Mind Control,Mind Control,Stephen Marley,270.05342,0.724813067812,0.477178833837,2005,acoustic
Tennessee Blues (Album Version),Is Having A Wonderful Time,Geoff Muldaur,217.88689,0.428061659372,0.298434730116,2008,acoustic
Vollmond,Am goldenen Rhein,In Extremo,297.45587,0.749077779157,0.447330487172,2000,acoustic
Frei zu sein,Frei zu sein,In Extremo,186.06975,0.749077779157,0.447330487172,2008,acoustic
Signapur,Mein rasend Herz,In Extremo,233.74322,0.749077779157,0.447330487172,2005,acoustic
Frei zu sein,Sängerkrieg,In Extremo,260.5971,0.749077779157,0.447330487172,2008,acoustic
The World'll Be OK,Four Thousand_ Seven Hundred and Seventy seconds; A Shortcut to Teenage Fanclub,Teenage Fanclub,266.89261,0.684894722924,0.511526435079,2003,acoustic
The Sun Shines From You,Howdy!,Teenage Fanclub,204.77342,0.684894722924,0.511526435079,2000,acoustic
It's All In My Mind,Man-made,Teenage Fanclub,221.41342,0.684894722924,0.511526435079,2005,acoustic
Big Bounce,Chillout Lounge,David Arkenstone,272.97914,0.639436948822,0.430942043436,2009,acoustic
Drifting,Chillout Lounge,David Arkenstone,272.74404,0.639436948822,0.430942043436,2009,acoustic
Rewind,Looking Into It,All Girl Summer Fun Band,138.97098,0.537532967491,0.369870107031,2008,acoustic
Everything I Need,Looking Into It,All Girl Summer Fun Band,212.84526,0.537532967491,0.369870107031,2008,acoustic
After I Made Love To You,Bee Stings,BMX Bandits,208.40444,0.581028983196,0.348553028435,2007,acoustic
Empire Falls,All Empires Fall,Primordial,458.9971,0.751040126113,0.418193099976,2007,acoustic
Take My Hand,There Will Be A Light,Ben Harper And The Blind Boys Of Alabama,234.65751,0.578648938866,0.376582961799,2004,acoustic
Orgasme Tellurique,Maudat,Stille Volk,276.37506,0.565050137603,0.407602575937,2003,acoustic
The Earth Isn't Humming,Live At The House Of Blues,Thrice,349.80526,0.873238652758,0.519965479287,2008,acoustic
Red Sky,Live At The House Of Blues,Thrice,313.7824,0.873238652758,0.519965479287,2005,acoustic
The Earth Will Shake,Live At The House Of Blues,Thrice,329.7171,0.873238652758,0.519965479287,2005,acoustic
All That's Left,The Artist In The Ambulance,Thrice,201.58649,0.873238652758,0.519965479287,2003,acoustic
Betrayal Is A Symptom,The Illusion of Safety,Thrice,169.63873,0.873238652758,0.519965479287,2002,acoustic
The Earth Will Shake,Vheissu,Thrice,268.17261,0.873238652758,0.519965479287,2005,acoustic
Fade Away,A Handful Of Songs,Cama,221.17832,0.406187449275,0.273453727253,2009,acoustic
Walk With You,A Handful Of Songs,Cama,183.562,0.406187449275,0.273453727253,2009,acoustic
In This Life,In this Life,Cama,210.36363,0.406187449275,0.273453727253,2009,acoustic
Need To Shout,In Case We Die,Architecture In Helsinki,249.28608,0.807876867889,0.505181615869,2005,acoustic
The Same Old Innocence,Places Like This,Architecture In Helsinki,210.49424,0.807876867889,0.505181615869,2007,acoustic
Walking In Dub,Soul Kitchen (The Original Motion Picture Soundtrack),Burning Spear,146.88608,0.674237799591,0.465270210086,2009,acoustic
The World Turned Upside Down,Fix You,Coldplay,269.34812,0.8650215115,0.916053228284,2005,acoustic
One I Love,In My Place,Coldplay,274.41587,0.8650215115,0.916053228284,2002,acoustic
A Rush Of Blood To The Head (Live In Sydney),Live 2003,Coldplay,410.8273,0.8650215115,0.916053228284,2003,acoustic
Speed Of Sound (Live),Speed Of Sound,Coldplay,285.04771,0.8650215115,0.916053228284,2005,acoustic
Things I Don't Understand,Speed Of Sound,Coldplay,295.67955,0.8650215115,0.916053228284,2005,acoustic
She Will Love You (Album Version),Conviction,Aiden,258.82077,0.773491324498,0.500459150659,2007,acoustic
Teenage Queen (Album Version),Conviction,Aiden,206.8371,0.773491324498,0.500459150659,2007,acoustic
Black Market Hell,Knives,Aiden,759.09179,0.773491324498,0.500459150659,2009,acoustic
Killing Machine,Knives [Clean],Aiden,140.40771,0.773491324498,0.500459150659,2009,acoustic
Now I Got A Woman,IN THE PALACE OF THE KING,John Mayall,264.6722,0.626803106327,0.405234690787,2007,acoustic
Blues City Shake Down,Plays John Mayall (Live At Klooks Kleek),John Mayall & The Bluesbreakers,142.15791,0.626803106327,0.405234690787,2010,acoustic
The Witching Hour,STORIES,John Mayall,262.79138,0.626803106327,0.405234690787,2002,acoustic
Nature's Disappearing,Wake Up Call,John Mayall & The Bluesbreakers,292.91057,0.626803106327,0.405234690787,2010,acoustic
Is It A Myth?,The Dusty Foot On The Road,K'Naan,213.13261,0.692979339609,0.536862273632,2007,acoustic
Smile,The Dusty Foot On The Road,K'Naan,249.12934,0.692979339609,0.536862273632,2004,acoustic
Shameless,So Wrong_ It's Right,All Time Low,221.67465,0.842431482081,0.526458223464,2007,acoustic
Umbrella,Umbrella,All Time Low,227.70893,0.842431482081,0.526458223464,2008,acoustic
Doesn't Get Much Better,Before I Speak,Kyle Riabko,211.53914,0.618318369005,0.404211365487,2005,acoustic
Enervé,J'Aime Pas L'Amour,Olivia Ruiz,230.24281,0.621201748405,0.374365680245,2004,acoustic
Vitrier,La Femme Chocolat,Olivia Ruiz,252.86485,0.621201748405,0.374365680245,2005,acoustic
This Very Moment,Mutiny: Deluxe Edition,Set Your Goals,153.23383,0.823910087359,0.549749651587,2006,acoustic
the fallen...,This Will Be The Death Of Us,Set Your Goals,204.40771,0.823910087359,0.549749651587,2009,acoustic
summer jam,This Will Be The Death Of Us,Set Your Goals,185.86077,0.823910087359,0.549749651587,2009,acoustic
Back Then,Mr. Sad Clown,BoDeans,216.08444,0.617608693987,0.405967369202,2010,acoustic
Stairs To the Attic,In the Attic of the Universe,The Antlers,277.99465,0.726299713385,0.466946703147,2007,acoustic
The Carrying Arms,In the Attic of the Universe,The Antlers,107.98975,0.726299713385,0.466946703147,2007,acoustic
No Good Without You,The Clarion Call,The Birds,162.66404,0.51718624172,0.322049813507,2001,acoustic
Don't Upset The Rhythm (Go Baby Go),Clubland 15,Noisettes,218.46159,0.788485245772,0.470107801535,2009,acoustic
Bridge To Canada,What's The Time Mr. Wolf,Noisettes,205.06077,0.788485245772,0.470107801535,2006,acoustic
Cadillac Walk (Album Version),Live at Montreux 1994,Willy DeVille,439.30077,0.613598057261,0.377720338384,2009,acoustic
Louise,PISTOLA,Willy DeVille,282.30485,0.613598057261,0.377720338384,2008,acoustic
The Blinding Sun,Babel - Music From And Inspired By The Motion Picture,Gustavo Santaolalla,117.18485,0.643982591493,0.406626217422,2006,acoustic
Haughtiness And Puerile Dreams,Perdition Diaries,Autumnblaze,277.75955,0.493891152979,0.35549595658,2009,acoustic
Catcher In The Rye,Chinese Democracy,Guns N' Roses,352.96608,0.844085061395,0.71366981958,2008,acoustic
Setting Fire to Sleeping Giants,Miss Machine,The Dillinger Escape Plan,207.77751,0.839962768151,0.541888972034,2004,acoustic
Parasitic Twins,Option Paralysis,The Dillinger Escape Plan,281.23383,0.839962768151,0.541888972034,2010,acoustic
Right Now,Live & Rare,Korn,185.93914,0.829135422075,0.528709934432,2003,acoustic
Ever Be,Untitled,Korn,288.49587,0.829135422075,0.558298348128,2007,acoustic
Pants_ Meet Shit,Canada Songs,Daughters,52.11383,0.676869596869,0.384133614306,2003,acoustic
Jones From Indiana,Canada Songs,Daughters,64.9922,0.676869596869,0.384133614306,2003,acoustic
Damn That Radio [Live],Way Back Home: Live From New York City,The Wreckers,211.59138,0.78523045371,0.515058318073,2007,acoustic
Did You Get My Message?  (Live From Shubas),Selections For Friends,Jason Mraz,336.43057,0.84297210826,0.793412622763,2007,acoustic
Song For A Friend (Live From Montalvo),Selections For Friends,Jason Mraz,740.46649,0.84297210826,0.793412622763,2007,acoustic
Chelsea Girl (Live),Silver Box,Simple Minds,308.45342,0.700679841774,0.503362447997,2004,acoustic
Deep Sea Creature,Call of the Mastodon,Mastodon,280.21506,0.780461748777,0.574274730517,2001,acoustic
Shadows That Move,Call of the Mastodon,Mastodon,233.58649,0.780461748777,0.574274730517,2001,acoustic
The Czar: Usurper/Escape/Martyr/Spiral (Album Version),Crack The Skye,Mastodon,654.28853,0.780461748777,0.574274730517,2009,acoustic
Megalodon,Leviathan,Mastodon,262.89587,0.780461748777,0.574274730517,2004,acoustic
Bean Fields (Live) (2001 Digital Remaster),A Brief History,Penguin Café Orchestra,270.78485,0.635087811262,0.40650824852,2001,acoustic
Another Year,Live,K's Choice,207.56853,0.640757317218,0.451219236891,2000,acoustic
Down On My Knees,Down On My Knees,Ayo,240.95302,0.52259018455,0.390641235878,2006,acoustic
Life Is Real,Joyful,Ayo,534.62159,0.52259018455,0.390641235878,2006,acoustic
Complain,Joyful,Ayo,212.71465,0.52259018455,0.390641235878,2006,acoustic
These Days,Joyful,Ayo,288.31302,0.52259018455,0.390641235878,2006,acoustic
Down On My Knees,Joyful,Ayo,244.06159,0.52259018455,0.390641235878,2006,acoustic
Welcome Into My World,Joyful,Ayo,264.56771,0.52259018455,0.390641235878,2006,acoustic
Watching You,Joyful,Ayo,232.28036,0.52259018455,0.390641235878,2006,acoustic
Only You,Live At The Olympia,Ayo,288.49587,0.52259018455,0.390641235878,2006,acoustic
Play The Part,Broken Frames,Eyes Set to Kill,158.95465,0.789836438822,0.564969252798,2010,acoustic
Liar in the Glass,Reach,Eyes Set to Kill,238.05342,0.789836438822,0.564969252798,2006,acoustic
Soot and Stars,Rarities & B-Sides,The Smashing Pumpkins,399.98649,0.887920450193,0.64722472378,2001,acoustic
Real Love,Rotten Apples_ The Smashing Pumpkins Greatest Hits,The Smashing Pumpkins,249.62567,0.887920450193,0.64722472378,2000,acoustic
Old Hobo,Good Morning Judge,Furry Lewis,234.78812,0.572500600682,0.368054038751,2003,acoustic
Airto's Jazz Dance,Perpetual Emotion,Flora Purim,246.67383,0.479755040732,0.340544079537,2001,acoustic
Jetstream - Arthur Baker Remix,Jetstream,New Order,421.95546,0.720711057592,0.522047955192,2005,acoustic
Hello,G.O.A.T,LL Cool J / Amil,232.14975,0.749217793049,0.544321914839,2000,acoustic
Headsprung,Headsprung,LL Cool J,270.10567,0.749217793049,0.544321914839,2004,acoustic
What You Want,Todd Smith,LL Cool J / Freeway,264.48934,0.749217793049,0.544321914839,2006,acoustic
The Christmas Song,Christmas Song,Mannheim Steamroller,199.83628,0.705205403329,0.653512932947,2009,acoustic
(Everybody's Waiting For) The Man With the Bag,Christmasville,Mannheim Steamroller,149.89016,0.705205403329,0.653512932947,2008,acoustic
What Country Is,Doin' My Thing,Luke Bryan,192.44363,0.748536142226,0.702594754616,2009,acoustic
Wailing Sounds,Get the Led Out - Led Zeppelin Salute,Jimmy Page,157.02159,0.731822218651,0.424940330803,2004,acoustic
I Am Your Mother Too,Big Wide Grin,Keb' Mo',242.80771,0.632130913015,0.472281210651,2001,acoustic
I'm Amazing,Keep It Simple,Keb' Mo',194.48118,0.632130913015,0.472281210651,2004,acoustic
Still There For Me,Suitcase,Keb' Mo',190.56281,0.632130913015,0.472281210651,2006,acoustic
The Door,The Door,Keb' Mo',236.48608,0.632130913015,0.472281210651,2000,acoustic
English House,Sun Giant,Fleet Foxes,281.18159,0.786212059154,0.547609033098,2008,acoustic
Stormtrooper (Live),Kona Gold,Pepper,108.93016,0.765141417908,0.471493226676,2009,acoustic
Musical 69,Pink Crustaceans and  Good Vibrations,Pepper,172.87791,0.765141417908,0.471493226676,2008,acoustic
Freeze,Pink Crustaceans and  Good Vibrations,Pepper,204.5122,0.765141417908,0.471493226676,2008,acoustic
Point And Shoot (Demo),To Da Max,Pepper,264.59383,0.765141417908,0.471493226676,2007,acoustic
Your Revolution Is A Joke,Casually Dressed And Deep In Conversation,Funeral For A Friend,164.54485,0.85107300895,0.590449276812,2003,acoustic
All The Rage (Clean Album Version),Hours,Funeral For A Friend,217.49506,0.85107300895,0.590449276812,2005,acoustic
Building,Memory And Humanity,Funeral For A Friend,160.23465,0.85107300895,0.590449276812,2008,acoustic
Kicking And Screaming,Memory And Humanity,Funeral For A Friend,205.16526,0.85107300895,0.590449276812,2008,acoustic
Crash And Burn [Home Demo],Tales Don't Tell Themselves,Funeral For A Friend,261.14567,0.85107300895,0.590449276812,2007,acoustic
All Hands On Deck part 2: Open Water [Album Version],Tales Don't Tell Themselves,Funeral For A Friend,228.64934,0.778830899993,0.593473085386,2007,acoustic
Juneau [Live],The Great Wide Open,Funeral For A Friend,251.21914,0.85107300895,0.590449276812,2007,acoustic
Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,In A Nutshell,Pelle Carlberg,247.24853,0.640720629481,0.413296281531,2007,acoustic
I Love You_ You Imbecile,In A Nutshell,Pelle Carlberg,174.81098,0.640720629481,0.413296281531,2007,acoustic
BYOB (Explicit Album Version),Hustlenomics,Yung Joc,193.64526,0.851218063853,0.510490080994,2007,acoustic
I've got Vilking in Me,My Angel Rocks Back and Forth,Four Tet,136.202,0.791761695567,0.474428172899,2004,acoustic
Plastic People,There Is Love In You,Four Tet,393.84771,0.791761695567,0.474428172899,2010,acoustic
Waterfall,Guitarscapes,Jeff Wahl,43.88526,0.43510506131,0.315919018622,2003,acoustic
India,Guitarscapes,Jeff Wahl,124.682,0.43510506131,0.315919018622,2003,acoustic
Affaire Mokuwa,Congo Life,Kekele,306.96444,0.41014599231,0.310309148668,2005,acoustic
Yo Odeconer,Kinavana,Kékélé,309.49832,0.41014599231,0.310309148668,2006,acoustic
Dido,Rumba Congo,Kékélé,264.12363,0.41014599231,0.310309148668,2001,acoustic
Likambo,Rumba Congo,Kékélé,219.8722,0.41014599231,0.310309148668,2001,acoustic
Cabiria,Wishful Thinking,Hot Club Of Cowtown,203.96363,0.55142730694,0.389847526573,2009,acoustic
The Magic Violin,Wishful Thinking,Hot Club Of Cowtown,163.10812,0.55142730694,0.389847526573,2009,acoustic
Fire,Live In London,Steve Vai,363.36281,0.645720023336,0.543954417056,2001,acoustic
The Murder Prologue,Sound Theories Vol. I & II,Steve Vai,69.90322,0.645720023336,0.543954417056,2007,acoustic
Angel Food,Where The Wild Things Are,Steve Vai,383.29424,0.645720023336,0.543954417056,2009,acoustic
Satisfaction,Gomma Dance Tracks Vol. 2,Who Made Who,265.32526,0.621486700425,0.463608077127,2004,acoustic
The Meantime,Live 2004,Phantom Planet,209.34485,0.76400336855,0.5423950935,2004,acoustic
Here I Am,Negatives,Phantom Planet,120.65914,0.76400336855,0.5423950935,2004,acoustic
After Hours,Phantom Planet,Phantom Planet,164.12689,0.76400336855,0.5423950935,2004,acoustic
Leader (Album Version),Raise The Dead,Phantom Planet,169.84771,0.76400336855,0.5423950935,2008,acoustic
Follow You Home (Album Version),All The Right Reasons,Nickelback,260.33587,0.847451713218,0.779968004597,2005,acoustic
Saturday Night's Alright (For Fighting),Charlie's Angels: Full Throttle (Music From The Motion Picture),Nickelback featuring Kid Rock,223.99955,0.847451713218,0.779968004597,2003,acoustic
